timestamp_s,frame,face_detected,ear,ear_smooth,mar,eye_closed,pitch,yaw,roll,gaze_x,gaze_y,perclos,blink_rate,blink_duration_ms,microsleep_count,microsleep_dur_ms,yawn_count_recent,light_intensity,glare_severity,is_glare_detected,light_category,peak_light_recent,score_ear,score_perclos,score_blink,score_pose,score_yawn,score_glare,attention_score,kss_estimate,fatigue_probability,alert_level,alert_label
8.519,1,1,0.3181,0.3181,0.4861,0,8516.07,-21335.9,56730.66,0.0367,-0.0176,0.0,0.0,0.0,0,0.0,0,17.2,0.0,0,SAFE,17.2,100.0,100.0,0.0,0.0,100.0,100.0,98.97,1.08,0.037,0,NOMINAL
8.592,2,1,0.3188,0.3188,0.4719,0,8346.91,-21011.5,56630.93,0.0378,-0.0162,0.0,0.0,0.0,0,0.0,0,23.3,0.0,0,SAFE,23.3,100.0,100.0,0.0,0.0,100.0,100.0,97.97,1.16,0.039,0,NOMINAL
8.612,3,1,0.3137,0.3163,0.4787,0,8350.18,-21167.02,56564.72,0.0347,-0.0163,0.0,0.0,0.0,0,0.0,0,20.5,0.0,0,SAFE,23.3,100.0,100.0,0.0,0.0,100.0,100.0,97.0,1.24,0.042,0,NOMINAL
8.631,4,1,0.3287,0.3205,0.4663,0,8589.9,-21147.03,56476.34,0.0298,-0.0197,0.0,0.0,0.0,0,0.0,0,31.6,0.0,0,SAFE,31.6,100.0,100.0,0.0,0.0,100.0,100.0,96.07,1.31,0.044,0,NOMINAL
8.649,5,1,0.3243,0.3215,0.47,0,8518.33,-20825.88,56427.83,0.0463,-0.0192,0.0,0.0,0.0,0,0.0,0,24.6,0.0,0,SAFE,31.6,100.0,100.0,0.0,0.0,100.0,100.0,95.17,1.39,0.047,0,NOMINAL
8.667,6,1,0.3254,0.3224,0.4632,0,8604.25,-20844.48,56441.91,0.0441,-0.019,0.0,0.0,0.0,0,0.0,0,7.2,0.0,0,SAFE,31.6,100.0,100.0,0.0,0.0,100.0,100.0,94.29,1.46,0.05,0,NOMINAL
8.685,7,1,0.3233,0.3225,0.4596,0,8443.13,-20919.17,56443.85,0.0325,-0.0199,0.0,0.0,0.0,0,0.0,0,10.6,0.0,0,SAFE,31.6,100.0,100.0,0.0,0.0,100.0,100.0,93.45,1.52,0.052,0,NOMINAL
8.705,8,1,0.3284,0.3236,0.4654,0,8298.04,-20709.8,56487.27,0.0422,-0.022,0.0,0.0,0.0,0,0.0,0,16.9,0.0,0,SAFE,31.6,100.0,100.0,0.0,0.0,100.0,100.0,92.64,1.59,0.055,0,NOMINAL
8.74,9,1,0.3229,0.3235,0.4666,0,8382.96,-20768.03,56483.95,0.0395,-0.022,0.0,0.0,0.0,0,0.0,0,21.9,0.0,0,SAFE,31.6,100.0,100.0,0.0,0.0,100.0,100.0,91.85,1.65,0.058,0,NOMINAL
8.795,10,1,0.3211,0.3231,0.4653,0,8484.39,-20749.66,56359.65,0.0353,-0.0235,0.0,0.0,0.0,0,0.0,0,21.1,0.0,0,SAFE,31.6,100.0,100.0,0.0,0.0,100.0,100.0,91.09,1.71,0.061,0,NOMINAL
8.821,11,1,0.3189,0.3225,0.4642,0,8533.43,-20824.55,56319.67,0.0326,-0.0195,0.0,0.0,0.0,0,0.0,0,14.0,0.0,0,SAFE,31.6,100.0,100.0,0.0,0.0,100.0,100.0,90.35,1.77,0.064,0,NOMINAL
8.849,12,1,0.3219,0.3224,0.4611,0,8453.98,-20711.92,56381.54,0.0379,-0.0175,0.0,0.0,0.0,0,0.0,0,7.1,0.0,0,SAFE,31.6,100.0,100.0,0.0,0.0,100.0,100.0,89.64,1.83,0.066,0,NOMINAL
8.882,13,1,0.3208,0.3222,0.4592,0,8695.8,-20848.59,56215.24,0.0315,-0.021,0.0,0.0,0.0,0,0.0,0,229.4,82.9,1,CRITICAL,229.4,100.0,100.0,0.0,0.0,100.0,17.1,88.54,1.92,0.071,0,NOMINAL
8.912,14,1,0.3229,0.3223,0.4693,0,8509.52,-20978.67,56359.33,0.0276,-0.0145,0.0,0.0,0.0,0,0.0,0,33.0,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,87.89,1.97,0.074,0,NOMINAL
8.945,15,1,0.3188,0.3218,0.4629,0,8311.66,-20734.11,56510.76,0.0262,-0.0107,0.0,0.0,0.0,0,0.0,0,32.7,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,87.26,2.02,0.077,0,NOMINAL
8.978,16,1,0.3198,0.3216,0.4654,0,8512.25,-20879.55,56411.62,0.019,-0.0081,0.0,0.0,0.0,0,0.0,0,20.7,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,86.65,2.07,0.08,0,NOMINAL
9.008,17,1,0.3094,0.32,0.4614,0,8347.38,-20799.04,56562.12,0.0157,-0.0115,0.0,0.0,0.0,0,0.0,0,24.6,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,86.06,2.12,0.083,0,NOMINAL
9.047,18,1,0.3044,0.3181,0.4615,0,8300.98,-20810.96,56544.8,0.0226,-0.0091,0.0,0.0,0.0,0,0.0,0,19.8,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,85.49,2.16,0.086,0,NOMINAL
9.078,19,1,0.3124,0.3174,0.4635,0,8565.49,-20777.8,56393.64,0.0116,-0.0057,0.0,0.0,0.0,0,0.0,0,21.4,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,84.94,2.2,0.089,0,NOMINAL
9.107,20,1,0.3048,0.3158,0.4654,0,8287.25,-20775.19,56591.11,0.0185,-0.0085,0.0,0.0,0.0,0,0.0,0,29.9,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,84.41,2.25,0.092,0,NOMINAL
9.137,21,1,0.3053,0.3145,0.4532,0,8446.66,-20741.0,56518.35,0.0101,-0.006,0.0,0.0,0.0,0,0.0,0,13.4,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,83.9,2.29,0.095,0,NOMINAL
9.187,22,1,0.2986,0.3126,0.4575,0,8374.42,-20694.82,56545.41,0.0185,-0.0068,0.0,0.0,0.0,0,0.0,0,20.5,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,83.4,2.33,0.097,0,NOMINAL
9.223,23,1,0.2969,0.3107,0.4519,0,8451.94,-20682.48,56491.99,0.0077,-0.0065,0.0,0.0,0.0,0,0.0,0,14.6,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,82.92,2.37,0.1,0,NOMINAL
9.254,24,1,0.2969,0.309,0.4592,0,8372.08,-20791.26,56575.46,0.0122,-0.0068,0.0,0.0,0.0,0,0.0,0,7.3,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,82.46,2.4,0.103,0,NOMINAL
9.282,25,1,0.2938,0.3072,0.4589,0,8314.95,-20650.74,56590.8,0.0095,-0.0059,0.0,0.0,0.0,0,0.0,0,33.4,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,82.01,2.44,0.106,0,NOMINAL
9.318,26,1,0.2909,0.3052,0.4594,0,8241.75,-20735.95,56633.95,0.0186,-0.0079,0.0,0.0,0.0,0,0.0,0,3.7,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,81.57,2.47,0.109,0,NOMINAL
9.353,27,1,0.2937,0.3038,0.4576,0,8402.25,-20687.49,56557.89,0.0068,-0.0065,0.0,0.0,0.0,0,0.0,0,7.0,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,81.15,2.51,0.111,0,NOMINAL
9.385,28,1,0.2901,0.3021,0.4599,0,8371.38,-20725.14,56572.48,0.0093,-0.0094,0.0,0.0,0.0,0,0.0,0,10.7,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,80.75,2.54,0.114,0,NOMINAL
9.416,29,1,0.296,0.3014,0.4581,0,8398.79,-20750.67,56558.05,0.0087,-0.0087,0.0,0.0,0.0,0,0.0,0,15.5,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,80.36,2.57,0.117,0,NOMINAL
9.448,30,1,0.2872,0.2997,0.4562,0,8404.36,-20697.1,56540.91,0.0106,-0.0092,0.0,0.0,0.0,0,0.0,0,26.0,0.0,0,SAFE,229.4,100.0,100.0,0.0,0.0,100.0,100.0,79.98,2.6,0.119,0,NOMINAL
