timestamp_s,frame,face_detected,ear,ear_smooth,mar,eye_closed,pitch,yaw,roll,gaze_x,gaze_y,perclos,blink_rate,blink_duration_ms,microsleep_count,microsleep_dur_ms,yawn_count_recent,light_intensity,glare_severity,is_glare_detected,light_category,peak_light_recent,score_ear,score_perclos,score_blink,score_pose,score_yawn,score_glare,attention_score,kss_estimate,fatigue_probability,alert_level,alert_label
11.99,1,1,0.213,0.213,0.4497,0,-1898.9,22284.66,59362.97,0.0219,-0.0125,0.0,0.0,0.0,0,0.0,0,143.8,19.8,1,MILD,143.8,26.02,100.0,0.0,0.0,100.0,80.2,98.23,1.14,0.039,0,NOMINAL
12.142,2,1,0.2361,0.2354,0.451,0,-2417.57,21685.68,58749.47,0.0061,-0.021,0.0,0.0,0.0,0,0.0,0,144.2,20.2,1,MILD,144.2,70.82,100.0,0.0,0.0,100.0,79.8,96.9,1.25,0.042,0,NOMINAL
12.232,3,1,0.2285,0.232,0.454,0,-1761.14,21730.75,59277.77,0.0267,-0.0252,0.0,0.0,0.0,0,0.0,0,139.7,16.4,1,MILD,144.2,63.94,100.0,0.0,0.0,100.0,83.6,95.57,1.35,0.046,0,NOMINAL
12.309,4,1,0.2385,0.2342,0.4526,0,-1826.14,21550.39,59229.47,0.0279,-0.0168,0.0,0.0,0.0,0,0.0,0,139.7,16.4,1,MILD,144.2,68.38,100.0,0.0,0.0,100.0,83.6,94.33,1.45,0.049,0,NOMINAL
12.388,5,1,0.1747,0.2186,0.4513,0,-1951.54,21463.38,59083.14,-0.0197,-0.0033,0.0,0.0,0.0,0,0.0,0,137.7,14.8,1,MILD,144.2,37.17,100.0,0.0,0.0,100.0,85.2,92.87,1.57,0.054,0,NOMINAL
12.471,6,1,0.1847,0.2112,0.4511,0,-1721.89,21698.75,59403.19,-0.0089,0.0024,0.0,0.0,0.0,0,0.0,0,135.5,12.9,1,MILD,144.2,22.38,100.0,0.0,0.0,100.0,87.1,91.34,1.69,0.06,0,NOMINAL
12.549,7,1,0.1894,0.207,0.4522,0,-1784.54,21367.39,59516.85,0.019,-0.0209,0.0,0.0,0.0,0,0.0,0,135.2,12.7,1,MILD,144.2,14.09,100.0,0.0,0.0,100.0,87.3,89.78,1.82,0.066,0,NOMINAL
12.649,8,1,0.1905,0.2042,0.4512,0,-1793.27,21356.79,59526.25,0.0199,-0.0192,0.0,0.0,0.0,0,0.0,0,135.2,12.7,1,MILD,144.2,8.42,100.0,0.0,0.0,100.0,87.3,88.23,1.94,0.072,0,NOMINAL
12.736,9,1,0.1862,0.2014,0.4511,0,-1594.87,21561.71,59496.97,0.0071,-0.0101,0.0,0.0,0.0,0,0.0,0,135.2,12.7,1,MILD,144.2,2.72,100.0,0.0,0.0,100.0,87.3,86.69,2.07,0.08,0,NOMINAL
12.811,10,1,0.1865,0.1991,0.4494,1,-1634.23,21464.02,59466.09,-0.0331,-0.0087,0.1,0.0,0.0,0,0.0,0,132.9,10.7,1,MILD,144.2,0.0,66.67,0.0,0.0,100.0,89.3,84.94,2.2,0.089,0,NOMINAL
12.901,11,1,0.1874,0.1975,0.4463,1,3411.21,-21632.13,-4795.63,-0.0271,-0.0046,0.1818,0.0,0.0,0,90.2,0,132.9,10.7,1,MILD,144.2,0.0,39.39,0.0,0.0,100.0,89.3,83.07,2.35,0.099,0,NOMINAL
12.975,12,1,0.1773,0.1947,0.4466,1,-2384.88,21498.11,58993.1,-0.0234,-0.0044,0.25,0.0,0.0,0,164.5,0,132.9,10.7,1,MILD,144.2,0.0,16.67,0.0,0.0,100.0,89.3,81.09,2.51,0.112,0,NOMINAL
13.054,13,1,0.18,0.1927,0.4617,1,-2138.92,22086.44,59305.12,-0.0178,-0.0181,0.3077,0.0,0.0,0,241.0,0,132.7,10.6,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,89.4,79.07,2.67,0.126,0,NOMINAL
13.13,14,1,0.1502,0.1872,0.4714,1,-2433.14,22009.52,59293.83,-0.0323,-0.0215,0.3571,0.0,0.0,0,319.0,0,131.6,9.6,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,90.4,77.12,2.83,0.141,0,NOMINAL
13.212,15,1,0.1655,0.1844,0.468,1,-2075.62,22063.91,59492.6,-0.0313,-0.0207,0.4,0.0,0.0,0,401.4,0,129.8,8.2,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,91.8,75.24,2.98,0.157,0,NOMINAL
13.285,16,1,0.173,0.183,0.4702,1,-1896.44,22197.73,59650.29,-0.0159,-0.0132,0.4375,0.0,0.0,0,473.9,0,130.2,8.5,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,91.5,73.43,3.13,0.173,0,NOMINAL
13.362,17,1,0.1705,0.1814,0.4745,1,-1890.35,22102.2,59656.92,-0.017,-0.01,0.4706,0.0,0.0,0,551.6,0,130.2,8.5,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,91.5,71.67,3.27,0.191,0,NOMINAL
13.44,18,1,0.1808,0.1813,0.4583,1,-1388.97,21692.65,60213.29,-0.0403,0.0071,0.5,0.0,0.0,0,628.5,0,132.5,10.5,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,89.5,69.96,3.4,0.209,0,NOMINAL
13.511,19,1,0.152,0.1777,0.4615,1,-1345.32,21618.4,60168.89,-0.0354,-0.0045,0.5263,0.0,0.0,0,699.9,0,132.5,10.5,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,89.5,68.31,3.54,0.228,0,NOMINAL
13.581,20,1,0.1252,0.1712,0.4574,1,-1485.66,21453.78,60267.57,-0.0335,0.0153,0.55,0.0,0.0,0,768.8,0,133.2,11.0,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,89.0,66.71,3.66,0.247,0,NOMINAL
13.654,21,1,0.1094,0.1637,0.4492,1,-1548.8,21257.33,60323.55,-0.0135,-0.0114,0.5714,0.0,0.0,0,843.0,0,133.3,11.1,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,88.9,65.17,3.79,0.267,0,NOMINAL
13.73,22,1,0.1411,0.1609,0.454,1,-1362.85,21403.74,60580.86,0.0032,-0.0179,0.5909,0.0,0.0,0,919.4,0,133.1,10.9,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,89.1,63.67,3.91,0.287,1,ADVISORY
13.819,23,1,0.1544,0.1601,0.454,1,-1049.83,20893.11,60916.42,0.006,-0.0119,0.6087,0.0,0.0,0,1006.6,0,133.0,10.8,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,89.2,62.23,4.02,0.307,1,ADVISORY
13.897,24,1,0.1485,0.1587,0.4537,1,-1174.19,20917.33,60792.13,-0.0055,-0.0109,0.625,0.0,0.0,0,1085.7,0,133.0,10.8,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,89.2,60.83,4.13,0.327,1,ADVISORY
14.001,25,1,0.1741,0.1606,0.4577,1,-1654.77,21252.97,60567.31,-0.006,-0.0196,0.64,0.0,0.0,0,1187.0,0,132.9,10.7,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,89.3,59.49,4.24,0.347,1,ADVISORY
14.088,26,1,0.1737,0.1622,0.4538,1,-930.91,21080.78,61042.02,0.012,-0.012,0.6538,0.0,0.0,0,1274.9,0,132.7,10.5,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,89.5,58.18,4.35,0.367,1,ADVISORY
14.171,27,1,0.1981,0.1665,0.4493,1,-862.55,21031.48,61140.29,0.0102,-0.0157,0.6667,0.0,0.0,0,1361.7,0,132.6,10.5,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,89.5,56.93,4.45,0.387,1,ADVISORY
14.235,28,1,0.1818,0.1684,0.4506,1,-1099.42,21071.4,60953.63,0.0088,-0.0137,0.6786,0.0,0.0,0,1424.1,0,132.6,10.5,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,89.5,55.71,4.54,0.406,1,ADVISORY
14.299,29,1,0.2217,0.1748,0.4634,1,-700.42,20924.74,61088.16,-0.0073,-0.0153,0.6897,0.0,0.0,0,1488.6,0,132.3,10.3,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,89.7,54.53,4.64,0.425,1,ADVISORY
14.364,30,1,0.2271,0.1812,0.4518,1,-852.29,21091.35,60909.48,0.0087,-0.0192,0.7,0.0,0.0,0,1553.1,0,132.3,10.2,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,89.8,53.4,4.73,0.444,1,ADVISORY
14.444,31,1,0.2356,0.1878,0.4503,1,-984.33,21172.04,60790.43,-0.0038,-0.0193,0.7097,0.0,0.0,0,1630.9,0,132.3,10.2,1,MILD,144.2,0.0,0.0,0.0,0.0,100.0,89.8,52.3,4.82,0.462,1,ADVISORY
14.512,32,1,0.2269,0.1925,0.4497,1,-1090.14,20500.48,60608.18,0.0084,-0.005,0.7188,0.0,0.0,0,1701.2,0,132.0,10.0,1,MILD,139.7,0.0,0.0,0.0,0.0,100.0,90.0,51.24,4.9,0.479,1,ADVISORY
14.577,33,1,0.1898,0.1922,0.4475,1,-766.67,20930.51,60705.87,0.0068,-0.0247,0.7273,0.0,0.0,0,1766.3,0,132.8,10.7,1,MILD,139.7,0.0,0.0,0.0,0.0,100.0,89.3,50.21,4.98,0.496,1,ADVISORY
14.638,34,1,0.1975,0.1928,0.4475,1,-753.54,20959.49,60739.88,0.0198,-0.0224,0.7353,0.0,0.0,0,1827.2,0,132.8,10.7,1,MILD,137.7,0.0,0.0,0.0,0.0,100.0,89.3,49.22,5.06,0.513,1,ADVISORY
14.697,35,1,0.2886,0.2044,0.4498,0,-195.21,21437.35,60976.8,-0.038,-0.0389,0.7143,0.0,0.0,1,0.0,0,133.9,11.6,1,MILD,135.5,8.85,0.0,0.0,0.0,100.0,88.4,48.33,5.13,0.528,1,ADVISORY
14.76,36,1,0.3148,0.2178,0.4479,0,-494.09,21701.41,60652.69,-0.0225,-0.0245,0.6944,0.0,0.0,1,0.0,0,134.8,12.4,1,MILD,135.2,35.58,0.0,0.0,0.0,100.0,87.6,47.7,5.18,0.538,1,ADVISORY
14.829,37,1,0.3183,0.23,0.4467,0,-550.05,21751.87,60673.71,-0.0188,-0.0253,0.6757,0.0,0.0,1,0.0,0,134.8,12.4,1,MILD,135.2,59.9,0.0,0.0,0.0,100.0,87.6,47.3,5.22,0.545,1,ADVISORY
14.899,38,1,0.2969,0.2381,0.4549,0,-1076.19,22626.3,60002.69,-0.0089,-0.0033,0.6579,0.0,0.0,1,0.0,0,137.8,14.9,1,MILD,137.8,76.11,0.0,0.0,0.0,100.0,85.1,47.04,5.24,0.549,1,ADVISORY
14.966,39,1,0.2993,0.2455,0.4542,0,-57.73,22905.87,60993.6,-0.0188,-0.008,0.641,0.0,0.0,1,0.0,0,138.4,15.3,1,MILD,138.4,90.93,0.0,0.0,0.0,100.0,84.7,46.92,5.25,0.551,1,ADVISORY
15.04,40,1,0.2893,0.2508,0.455,0,-394.26,22862.8,60781.87,-0.0129,-0.0173,0.625,0.0,0.0,1,0.0,0,138.4,15.3,1,MILD,138.4,100.0,0.0,0.0,0.0,100.0,84.7,46.88,5.25,0.552,1,ADVISORY
15.109,41,1,0.1637,0.2402,0.455,0,-942.51,22100.41,60090.45,-0.0334,0.0064,0.6098,0.0,0.0,1,0.0,0,139.6,16.3,1,MILD,139.6,80.46,0.0,0.0,0.0,100.0,83.7,46.66,5.27,0.555,1,ADVISORY
15.178,42,1,0.1233,0.2261,0.4573,0,-983.19,22018.08,59949.7,-0.0204,0.0131,0.5952,0.0,0.0,1,0.0,0,140.0,16.7,1,MILD,140.0,52.15,0.0,0.0,0.0,100.0,83.3,46.21,5.3,0.563,1,ADVISORY
15.238,43,1,0.1118,0.2122,0.457,0,-1065.12,22073.49,59867.69,-0.0222,0.0018,0.5814,0.0,0.0,1,0.0,0,140.0,16.7,1,MILD,140.0,24.49,0.0,0.0,0.0,100.0,83.3,45.53,5.36,0.574,1,ADVISORY
15.301,44,1,0.0948,0.198,0.4559,1,-1897.1,21495.84,59280.55,-0.0498,0.0096,0.5909,0.0,0.0,1,0.0,0,142.3,18.6,1,MILD,142.3,0.0,0.0,0.0,0.0,100.0,81.4,44.65,5.43,0.588,2,WARNING
15.372,45,1,0.159,0.1933,0.4537,1,-924.71,21685.25,60016.44,0.0032,0.0058,0.6,0.0,0.0,1,70.3,0,143.0,19.2,1,MILD,143.0,0.0,0.0,0.0,0.0,100.0,80.8,43.8,5.5,0.602,2,WARNING
