timestamp_s,frame,face_detected,ear,ear_smooth,mar,eye_closed,pitch,yaw,roll,gaze_x,gaze_y,perclos,blink_rate,blink_duration_ms,microsleep_count,microsleep_dur_ms,yawn_count_recent,light_intensity,glare_severity,is_glare_detected,light_category,peak_light_recent,score_ear,score_perclos,score_blink,score_pose,score_yawn,score_glare,attention_score,kss_estimate,fatigue_probability,alert_level,alert_label
8.518,1,1,0.2996,0.2996,0.4482,0,7174.01,-23014.32,59248.22,-0.0624,-0.0029,0.0,0.0,0.0,0,0.0,0,25.5,0.0,0,SAFE,25.5,100.0,100.0,0.0,0.0,100.0,100.0,98.97,1.08,0.037,0,NOMINAL
8.6,2,1,0.3008,0.3008,0.4493,0,7212.6,-22974.58,59372.74,-0.0589,0.0033,0.0,0.0,0.0,0,0.0,0,30.5,0.0,0,SAFE,30.5,100.0,100.0,0.0,0.0,100.0,100.0,97.97,1.16,0.039,0,NOMINAL
8.619,3,1,0.3004,0.3006,0.449,0,7331.72,-22925.57,59346.72,-0.0535,-0.0043,0.0,0.0,0.0,0,0.0,0,24.9,0.0,0,SAFE,30.5,100.0,100.0,0.0,0.0,100.0,100.0,97.0,1.24,0.042,0,NOMINAL
8.639,4,1,0.2875,0.2962,0.4498,0,7487.41,-22957.66,59252.56,-0.0187,-0.0068,0.0,0.0,0.0,0,0.0,0,25.2,0.0,0,SAFE,30.5,100.0,100.0,0.0,0.0,100.0,100.0,96.07,1.31,0.044,0,NOMINAL
8.655,5,1,0.2834,0.2928,0.4479,0,7557.2,-23015.74,59214.15,0.0013,-0.0076,0.0,0.0,0.0,0,0.0,0,15.4,0.0,0,SAFE,30.5,100.0,100.0,0.0,0.0,100.0,100.0,95.17,1.39,0.047,0,NOMINAL
8.673,6,1,0.2951,0.2933,0.4488,0,7646.44,-23002.46,59105.8,0.0208,-0.003,0.0,0.0,0.0,0,0.0,0,7.8,0.0,0,SAFE,30.5,100.0,100.0,0.0,0.0,100.0,100.0,94.29,1.46,0.05,0,NOMINAL
8.694,7,1,0.294,0.2934,0.4489,0,7507.27,-23043.33,59298.53,0.0181,-0.0069,0.0,0.0,0.0,0,0.0,0,22.7,0.0,0,SAFE,30.5,100.0,100.0,0.0,0.0,100.0,100.0,93.45,1.52,0.052,0,NOMINAL
8.714,8,1,0.2983,0.2943,0.4492,0,7360.05,-22872.51,59464.6,0.0101,-0.0089,0.0,0.0,0.0,0,0.0,0,26.5,0.0,0,SAFE,30.5,100.0,100.0,0.0,0.0,100.0,100.0,92.64,1.59,0.055,0,NOMINAL
8.733,9,1,0.302,0.2955,0.4499,0,7300.54,-23050.01,59402.84,0.0092,-0.01,0.0,0.0,0.0,0,0.0,0,23.1,0.0,0,SAFE,30.5,100.0,100.0,0.0,0.0,100.0,100.0,91.85,1.65,0.058,0,NOMINAL
8.781,10,1,0.2976,0.2958,0.4487,0,7333.39,-23030.31,59450.19,0.0117,-0.0108,0.0,0.0,0.0,0,0.0,0,0.1,0.0,0,SAFE,30.5,100.0,100.0,0.0,0.0,100.0,100.0,91.09,1.71,0.061,0,NOMINAL
