timestamp_s,frame,face_detected,ear,ear_smooth,mar,eye_closed,pitch,yaw,roll,gaze_x,gaze_y,perclos,blink_rate,blink_duration_ms,microsleep_count,microsleep_dur_ms,yawn_count_recent,light_intensity,glare_severity,is_glare_detected,light_category,peak_light_recent,score_ear,score_perclos,score_blink,score_pose,score_yawn,score_glare,attention_score,kss_estimate,fatigue_probability,alert_level,alert_label
10.058,1,1,0.3301,0.3301,0.4787,0,-9338.95,23052.43,-6970.91,-0.0821,-0.0593,0.0,0.0,0.0,0,0.0,0,95.9,0.0,0,NORMAL,95.9,100.0,100.0,0.0,0.0,100.0,100.0,98.97,1.08,0.037,0,NOMINAL
10.111,2,1,0.3119,0.3125,0.4752,0,-9493.75,22645.52,-7074.38,-0.0914,-0.0431,0.0,0.0,0.0,0,0.0,0,95.2,0.0,0,NORMAL,95.9,100.0,100.0,0.0,0.0,100.0,100.0,97.97,1.16,0.039,0,NOMINAL
10.139,3,1,0.3101,0.3113,0.4824,0,-8898.08,22570.49,-7143.77,-0.0951,-0.0522,0.0,0.0,0.0,0,0.0,0,93.5,0.0,0,NORMAL,95.9,100.0,100.0,0.0,0.0,100.0,100.0,97.0,1.24,0.042,0,NOMINAL
10.163,4,1,0.2886,0.3036,0.4765,0,-9480.95,22784.17,-7507.06,-0.0509,-0.0289,0.0,0.0,0.0,0,0.0,0,91.6,0.0,0,NORMAL,95.9,100.0,100.0,0.0,0.0,100.0,100.0,96.07,1.31,0.044,0,NOMINAL
10.189,5,1,0.2441,0.288,0.4677,0,-9191.31,22655.87,-7347.6,0.0191,-0.0204,0.0,0.0,0.0,0,0.0,0,111.2,0.0,0,NORMAL,111.2,100.0,100.0,0.0,0.0,100.0,100.0,95.17,1.39,0.047,0,NOMINAL
10.217,6,1,0.2598,0.2818,0.4745,0,-9237.78,22666.56,-7566.45,0.0345,-0.0206,0.0,0.0,0.0,0,0.0,0,106.1,0.0,0,NORMAL,111.2,100.0,100.0,0.0,0.0,100.0,100.0,94.29,1.46,0.05,0,NOMINAL
10.249,7,1,0.241,0.2741,0.4663,0,-9517.63,22707.94,-7885.41,0.0275,-0.0244,0.0,0.0,0.0,0,0.0,0,107.6,0.0,0,NORMAL,111.2,100.0,100.0,0.0,0.0,100.0,100.0,93.45,1.52,0.052,0,NOMINAL
10.283,8,1,0.2651,0.2725,0.474,0,-8362.07,22542.42,-7355.74,0.0356,-0.0259,0.0,0.0,0.0,0,0.0,0,138.8,15.7,1,MILD,138.8,100.0,100.0,0.0,0.0,100.0,84.3,92.56,1.6,0.055,0,NOMINAL
10.37,9,1,0.2671,0.2717,0.4697,0,-8418.64,22516.04,-7350.15,0.0359,-0.0265,0.0,0.0,0.0,0,0.0,0,124.0,3.3,1,MILD,138.8,100.0,100.0,0.0,0.0,100.0,96.7,91.76,1.66,0.058,0,NOMINAL
10.436,10,1,0.243,0.2674,0.4631,0,-7624.02,6627.34,-2268.9,-0.0137,-0.0288,0.0,0.0,0.0,0,0.0,0,118.7,0.0,0,NORMAL,138.8,100.0,100.0,0.0,0.0,100.0,100.0,91.0,1.72,0.061,0,NOMINAL
10.486,11,1,0.204,0.2584,0.461,0,-7835.04,22223.52,-7159.61,0.0012,-0.0205,0.0,0.0,0.0,0,0.0,0,120.3,0.2,1,MILD,138.8,100.0,100.0,0.0,0.0,100.0,99.8,90.26,1.78,0.064,0,NOMINAL
10.561,12,1,0.1975,0.2501,0.4566,0,-15354.5,13310.37,-8153.62,-0.0079,-0.0173,0.0,0.0,0.0,0,0.0,0,121.0,0.8,1,MILD,138.8,100.0,100.0,0.0,0.0,100.0,99.2,89.55,1.84,0.067,0,NOMINAL
10.631,13,1,0.2035,0.2439,0.4595,0,-15201.52,12040.13,-8106.8,-0.0432,-0.0168,0.0,0.0,0.0,0,0.0,0,119.3,0.0,0,NORMAL,138.8,87.71,100.0,0.0,0.0,100.0,100.0,88.76,1.9,0.07,0,NOMINAL
