timestamp_s,frame,face_detected,ear,ear_smooth,mar,eye_closed,pitch,yaw,roll,gaze_x,gaze_y,perclos,blink_rate,blink_duration_ms,microsleep_count,microsleep_dur_ms,yawn_count_recent,light_intensity,glare_severity,is_glare_detected,light_category,peak_light_recent,score_ear,score_perclos,score_blink,score_pose,score_yawn,score_glare,attention_score,kss_estimate,fatigue_probability,alert_level,alert_label
13.319,1,1,0.2301,0.2301,0.4515,0,5874.58,-22406.31,58922.51,-0.0015,-0.0168,0.0,0.0,0.0,0,0.0,0,180.6,50.4,1,WARN,180.6,60.1,100.0,0.0,0.0,100.0,49.6,98.37,1.13,0.038,0,NOMINAL
13.577,2,1,0.2608,0.2599,0.4484,0,5545.51,-22022.97,59244.4,-0.0174,-0.0216,0.0,0.0,0.0,0,0.0,0,182.5,51.6,1,WARN,182.5,100.0,100.0,0.0,0.0,100.0,48.4,97.13,1.23,0.041,0,NOMINAL
13.657,3,1,0.2981,0.2789,0.4525,0,6163.98,-22327.1,58824.33,-0.0106,-0.0602,0.0,0.0,0.0,0,0.0,0,187.5,55.0,1,WARN,187.5,100.0,100.0,0.0,0.0,100.0,45.0,95.92,1.33,0.045,0,NOMINAL
13.735,4,1,0.2931,0.2837,0.4506,0,6694.0,-22635.38,58528.61,-0.0186,-0.0573,0.0,0.0,0.0,0,0.0,0,188.7,55.8,1,WARN,188.7,100.0,100.0,0.0,0.0,100.0,44.2,94.74,1.42,0.048,0,NOMINAL
13.806,5,1,0.2755,0.2816,0.452,0,6580.1,-22795.97,58719.07,-0.0081,-0.0651,0.0,0.0,0.0,0,0.0,0,189.2,56.2,1,WARN,189.2,100.0,100.0,0.0,0.0,100.0,43.8,93.6,1.51,0.052,0,NOMINAL
13.896,6,1,0.2737,0.2798,0.4512,0,6537.34,-22653.55,58713.17,-0.0027,-0.0536,0.0,0.0,0.0,0,0.0,0,189.2,56.2,1,WARN,189.2,100.0,100.0,0.0,0.0,100.0,43.8,92.5,1.6,0.056,0,NOMINAL
13.98,7,1,0.302,0.2841,0.4528,0,6604.99,-22551.68,58788.2,0.0022,-0.0603,0.0,0.0,0.0,0,0.0,0,189.9,56.6,1,WARN,189.9,100.0,100.0,0.0,0.0,100.0,43.4,91.44,1.69,0.059,0,NOMINAL
14.047,8,1,0.3123,0.2889,0.4516,0,6387.6,-22257.86,58885.93,0.0091,-0.0645,0.0,0.0,0.0,0,0.0,0,190.1,56.8,1,WARN,190.1,100.0,100.0,0.0,0.0,100.0,43.2,90.4,1.77,0.063,0,NOMINAL
14.114,9,1,0.317,0.2933,0.453,0,6404.29,-22509.33,58840.81,0.0008,-0.0614,0.0,0.0,0.0,0,0.0,0,190.4,56.9,1,WARN,190.4,100.0,100.0,0.0,0.0,100.0,43.1,89.41,1.85,0.067,0,NOMINAL
14.18,10,1,0.3193,0.2972,0.4531,0,6455.47,-22538.42,58787.73,-0.0012,-0.0612,0.0,0.0,0.0,0,0.0,0,190.4,56.9,1,WARN,190.4,100.0,100.0,0.0,0.0,100.0,43.1,88.44,1.92,0.072,0,NOMINAL
14.245,11,1,0.3125,0.2994,0.4513,0,6651.4,-22646.63,58730.72,-0.0061,-0.0602,0.0,0.0,0.0,0,0.0,0,191.0,57.4,1,WARN,191.0,100.0,100.0,0.0,0.0,100.0,42.6,87.51,2.0,0.076,0,NOMINAL
14.327,12,1,0.3156,0.3016,0.4508,0,6773.24,-22738.93,58679.8,0.0163,-0.0639,0.0,0.0,0.0,0,0.0,0,191.3,57.5,1,WARN,191.3,100.0,100.0,0.0,0.0,100.0,42.5,86.6,2.07,0.08,0,NOMINAL
14.4,13,1,0.3118,0.303,0.4509,0,6729.05,-22755.21,58735.58,0.0136,-0.0637,0.0,0.0,0.0,0,0.0,0,191.3,57.5,1,WARN,191.3,100.0,100.0,0.0,0.0,100.0,42.5,85.73,2.14,0.085,0,NOMINAL
14.479,14,1,0.3245,0.3058,0.4502,0,6566.0,-22669.32,58906.78,0.0181,-0.0652,0.0,0.0,0.0,0,0.0,0,191.5,57.7,1,WARN,191.5,100.0,100.0,0.0,0.0,100.0,42.3,84.88,2.21,0.089,0,NOMINAL
14.554,15,1,0.3272,0.3085,0.4507,0,6534.45,-22536.1,59016.82,0.0229,-0.0653,0.0,0.0,0.0,0,0.0,0,191.9,57.9,1,WARN,191.9,100.0,100.0,0.0,0.0,100.0,42.1,84.06,2.27,0.094,0,NOMINAL
14.636,16,1,0.3269,0.3108,0.4513,0,6940.47,-22705.58,58765.99,0.0287,-0.0601,0.0,0.0,0.0,0,0.0,0,192.1,58.0,1,WARN,192.1,100.0,100.0,0.0,0.0,100.0,42.0,83.27,2.34,0.098,0,NOMINAL
14.702,17,1,0.327,0.3129,0.4511,0,6744.16,-22610.56,58921.44,0.032,-0.0632,0.0,0.0,0.0,0,0.0,0,192.1,58.0,1,WARN,192.1,100.0,100.0,0.0,0.0,100.0,42.0,82.51,2.4,0.103,0,NOMINAL
