timestamp_s,frame,face_detected,ear,ear_smooth,mar,eye_closed,pitch,yaw,roll,gaze_x,gaze_y,perclos,blink_rate,blink_duration_ms,microsleep_count,microsleep_dur_ms,yawn_count_recent,light_intensity,glare_severity,is_glare_detected,light_category,peak_light_recent,score_ear,score_perclos,score_blink,score_pose,score_yawn,score_glare,attention_score,kss_estimate,fatigue_probability,alert_level,alert_label
12.496,1,1,0.3692,0.3692,0.4563,0,13458.37,-30157.36,-13705.0,0.1656,0.0535,0.0,0.0,0.0,0,0.0,0,176.9,47.4,1,MILD,176.9,100.0,100.0,0.0,0.0,100.0,52.6,98.73,1.1,0.037,0,NOMINAL
12.623,2,1,0.3398,0.3406,0.457,0,18901.81,-31049.94,-19476.77,0.0017,-0.0197,0.0,0.0,0.0,0,0.0,0,177.4,47.8,1,MILD,177.4,100.0,100.0,0.0,0.0,100.0,52.2,97.5,1.2,0.04,0,NOMINAL
12.693,3,1,0.3743,0.3574,0.4587,0,27882.17,-30960.29,-29157.98,0.2001,-0.0369,0.0,0.0,0.0,0,0.0,0,178.5,48.8,1,MILD,178.5,100.0,100.0,0.0,0.0,100.0,51.2,96.31,1.3,0.044,0,NOMINAL
12.763,4,1,0.3593,0.358,0.4556,0,22373.37,-30836.88,-23606.49,0.1653,-0.0604,0.0,0.0,0.0,0,0.0,0,178.7,48.9,1,MILD,178.7,100.0,100.0,0.0,0.0,100.0,51.1,95.15,1.39,0.047,0,NOMINAL
12.835,5,1,0.3835,0.3647,0.46,0,26669.94,-31137.49,-28157.08,0.2977,0.0525,0.0,0.0,0.0,0,0.0,0,178.8,49.0,1,MILD,178.8,100.0,100.0,0.0,0.0,100.0,51.0,94.03,1.48,0.05,0,NOMINAL
12.907,6,1,0.4078,0.3741,0.4603,0,11867.78,-29671.28,-12841.09,-0.0241,-0.0105,0.0,0.0,0.0,0,0.0,0,179.8,49.8,1,MILD,179.8,100.0,100.0,0.0,0.0,100.0,50.2,92.95,1.56,0.054,0,NOMINAL
12.984,7,1,0.3491,0.3694,0.4586,0,9132.45,-29089.26,-10012.73,-0.0947,-0.0035,0.0,0.0,0.0,0,0.0,0,179.9,49.9,1,MILD,179.9,100.0,100.0,0.0,0.0,100.0,50.1,91.9,1.65,0.058,0,NOMINAL
13.057,8,1,0.3519,0.3664,0.4549,0,-6471.33,-14128.7,-631.13,-0.1045,-0.0092,0.0,0.0,0.0,0,0.0,0,180.0,50.0,1,MILD,180.0,100.0,100.0,0.0,0.0,100.0,50.0,90.89,1.73,0.061,0,NOMINAL
13.126,9,1,0.3408,0.3623,0.4595,0,11627.08,-28722.36,-11852.71,-0.0852,-0.0159,0.0,0.0,0.0,0,0.0,0,180.5,50.3,1,WARN,180.5,100.0,100.0,0.0,0.0,100.0,49.7,89.91,1.81,0.065,0,NOMINAL
13.202,10,1,0.3408,0.3591,0.4586,0,11632.03,-28822.4,-11897.35,-0.0717,-0.0223,0.0,0.0,0.0,0,0.0,0,180.7,50.4,1,WARN,180.7,100.0,100.0,0.0,0.0,100.0,49.6,88.96,1.88,0.069,0,NOMINAL
13.271,11,1,0.3532,0.3583,0.4562,0,12029.34,-28808.06,-12183.96,-0.1365,-0.0316,0.0,0.0,0.0,0,0.0,0,180.4,50.3,1,WARN,180.7,100.0,100.0,0.0,0.0,100.0,49.7,88.04,1.96,0.073,0,NOMINAL
13.347,12,1,0.3346,0.355,0.4556,0,11908.88,-28791.38,-12272.46,-0.1175,-0.0174,0.0,0.0,0.0,0,0.0,0,180.3,50.2,1,WARN,180.7,100.0,100.0,0.0,0.0,100.0,49.8,87.16,2.03,0.077,0,NOMINAL
13.419,13,1,0.363,0.3561,0.4575,0,2330.22,-15909.88,-2235.96,-0.1247,-0.0247,0.0,0.0,0.0,0,0.0,0,180.1,50.1,1,WARN,180.7,100.0,100.0,0.0,0.0,100.0,49.9,86.3,2.1,0.082,0,NOMINAL
13.488,14,1,0.3406,0.3541,0.4449,0,5.68,17.3,-8.03,-0.1025,-0.0244,0.0,0.0,0.0,0,0.0,0,180.0,50.0,1,WARN,180.7,100.0,100.0,0.0,0.0,100.0,50.0,85.47,2.16,0.086,0,NOMINAL
13.563,15,1,0.3422,0.3525,0.4425,0,8529.52,-29093.7,-6345.71,-0.1112,-0.029,0.0,0.0,0.0,0,0.0,0,180.3,50.2,1,WARN,180.7,100.0,100.0,0.0,0.0,100.0,49.8,84.67,2.23,0.09,0,NOMINAL
13.658,16,1,0.2895,0.3446,0.4453,0,-4213.54,26193.84,59834.67,-0.1275,-0.041,0.0,0.0,0.0,0,0.0,0,182.4,51.6,1,WARN,182.4,100.0,100.0,0.0,0.0,100.0,48.4,83.89,2.29,0.095,0,NOMINAL
13.739,17,1,0.3027,0.3393,0.4479,0,11719.02,-29092.88,-10340.81,-0.1061,-0.0183,0.0,0.0,0.0,0,0.0,0,183.1,52.1,1,WARN,183.1,100.0,100.0,0.0,0.0,100.0,47.9,83.14,2.35,0.099,0,NOMINAL
13.817,18,1,0.2226,0.3248,0.4447,0,12735.8,-29611.19,-10159.56,-0.0316,-0.0128,0.0,0.0,0.0,0,0.0,0,186.7,54.4,1,WARN,186.7,100.0,100.0,0.0,0.0,100.0,45.6,82.39,2.41,0.103,0,NOMINAL
13.895,19,1,0.1883,0.308,0.4487,0,-4506.64,26656.05,60602.07,-0.024,-0.0149,0.0,0.0,0.0,0,0.0,0,187.6,55.0,1,WARN,187.6,100.0,100.0,0.0,0.0,100.0,45.0,81.67,2.47,0.108,0,NOMINAL
13.965,20,1,0.3477,0.3128,0.5061,0,-4887.43,29611.92,60309.55,0.0702,0.1181,0.0,0.0,0.0,0,0.0,0,185.8,53.9,1,WARN,187.6,100.0,100.0,0.0,0.0,100.0,46.1,80.98,2.52,0.113,0,NOMINAL
14.042,21,1,0.4079,0.3245,0.5525,0,-4820.62,30513.2,60741.98,-0.0515,0.0899,0.0,0.0,0.0,0,0.0,0,186.4,54.2,1,WARN,187.6,100.0,100.0,0.0,0.0,100.0,45.8,80.31,2.58,0.117,0,NOMINAL
14.122,22,0,0.3,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,188.6,55.7,1,WARN,188.6,100.0,100.0,0.0,100.0,100.0,44.3,79.97,2.6,0.119,0,NOMINAL
14.201,23,0,0.3,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,189.2,56.1,1,WARN,189.2,100.0,100.0,0.0,100.0,100.0,43.9,79.63,2.63,0.122,0,NOMINAL
14.264,24,1,0.2704,0.3179,0.3994,0,5246.47,-25553.91,61832.25,0.0348,-0.0362,0.0,0.0,0.0,0,0.0,0,189.7,56.5,1,WARN,189.7,100.0,100.0,0.0,0.0,100.0,43.5,79.0,2.68,0.126,0,NOMINAL
14.325,25,1,0.2609,0.3109,0.451,0,2973.53,-24271.35,63255.35,0.0847,-0.0329,0.0,0.0,0.0,0,0.0,0,191.7,57.8,1,WARN,191.7,100.0,100.0,0.0,0.0,100.0,42.2,78.37,2.73,0.131,0,NOMINAL
14.407,26,1,0.2759,0.3067,0.4526,0,2831.95,-23733.04,63643.17,0.0632,-0.0266,0.0,0.0,0.0,0,0.0,0,192.0,58.0,1,WARN,192.0,100.0,100.0,0.0,0.0,100.0,42.0,77.77,2.78,0.136,0,NOMINAL
14.475,27,1,0.2689,0.3021,0.4546,0,2636.51,-23848.21,63628.67,0.0666,-0.0292,0.0,0.0,0.0,0,0.0,0,192.3,58.2,1,WARN,192.3,100.0,100.0,0.0,0.0,100.0,41.8,77.19,2.82,0.14,0,NOMINAL
14.556,28,1,0.2858,0.3001,0.4538,0,3046.46,-23924.61,63344.63,0.081,-0.0216,0.0,0.0,0.0,0,0.0,0,192.3,58.2,1,WARN,192.3,100.0,100.0,0.0,0.0,100.0,41.8,76.62,2.87,0.145,0,NOMINAL
14.634,29,1,0.2847,0.2982,0.4551,0,2493.85,-23520.44,63861.38,0.0744,-0.0267,0.0,0.0,0.0,0,0.0,0,192.2,58.1,1,WARN,192.3,100.0,100.0,0.0,0.0,100.0,41.9,76.08,2.91,0.149,0,NOMINAL
14.708,30,1,0.2871,0.2969,0.4541,0,2840.22,-23836.47,63695.87,0.0826,-0.0253,0.0,0.0,0.0,0,0.0,0,191.2,57.5,1,WARN,192.3,100.0,100.0,0.0,0.0,100.0,42.5,75.56,2.96,0.154,0,NOMINAL
14.783,31,1,0.2877,0.2958,0.4551,0,2448.26,-23868.28,63826.99,0.0756,-0.0357,0.0,0.0,0.0,0,0.0,0,191.0,57.4,1,WARN,192.3,100.0,100.0,0.0,0.0,100.0,42.6,75.05,3.0,0.158,0,NOMINAL
14.854,32,1,0.2911,0.2952,0.4544,0,2570.21,-23411.76,63966.17,0.0787,-0.029,0.0,0.0,0.0,0,0.0,0,181.8,51.2,1,WARN,192.3,100.0,100.0,0.0,0.0,100.0,48.8,74.59,3.03,0.163,0,NOMINAL
14.937,33,1,0.2871,0.2942,0.4554,0,2316.09,-23860.32,64063.81,0.0645,-0.0201,0.0,0.0,0.0,0,0.0,0,180.8,50.5,1,WARN,192.3,100.0,100.0,0.0,0.0,100.0,49.5,74.15,3.07,0.167,0,NOMINAL
15.018,34,1,0.2688,0.2911,0.4538,0,2806.01,-23572.9,63669.0,0.0774,-0.0295,0.0,0.0,0.0,0,0.0,0,180.0,50.0,1,WARN,192.3,100.0,100.0,0.0,0.0,100.0,50.0,73.73,3.1,0.17,0,NOMINAL
15.093,35,1,0.0737,0.2648,0.4544,0,3582.76,-23407.72,63503.36,0.0156,-0.0152,0.0,0.0,0.0,0,0.0,0,178.2,48.5,1,MILD,192.3,100.0,100.0,0.0,0.0,100.0,51.5,73.33,3.13,0.174,0,NOMINAL
15.16,36,1,0.079,0.2423,0.4532,0,3708.85,-23982.62,63094.06,0.0048,-0.0031,0.0,0.0,0.0,0,0.0,0,177.8,48.2,1,MILD,192.3,84.6,100.0,0.0,0.0,100.0,51.8,72.81,3.17,0.179,0,NOMINAL
15.222,37,1,0.2707,0.2457,0.4549,0,2819.07,-24215.58,63894.36,0.0708,-0.0363,0.0,0.0,0.0,0,0.0,0,176.5,47.1,1,MILD,192.3,91.49,100.0,0.0,0.0,100.0,52.9,72.38,3.21,0.184,0,NOMINAL
