timestamp_s,frame,face_detected,ear,ear_smooth,mar,eye_closed,pitch,yaw,roll,gaze_x,gaze_y,perclos,blink_rate,blink_duration_ms,microsleep_count,microsleep_dur_ms,yawn_count_recent,light_intensity,glare_severity,is_glare_detected,light_category,peak_light_recent,score_ear,score_perclos,score_blink,score_pose,score_yawn,score_glare,attention_score,kss_estimate,fatigue_probability,alert_level,alert_label
0.53,1,1,0.3299,0.3299,0.4573,0,-420.27,21371.95,-2207.6,0.0417,-0.0346,0.0,0.0,0.0,0,0.0,0,35.7,0.0,0,SAFE,35.7,100.0,100.0,0.0,0.0,100.0,100.0,98.97,1.08,0.037,0,NOMINAL
0.598,2,1,0.3349,0.3348,0.4545,0,-5202.7,16499.81,-6390.22,0.0185,-0.023,0.0,0.0,0.0,0,0.0,0,25.6,0.0,0,SAFE,35.7,100.0,100.0,0.0,0.0,100.0,100.0,97.97,1.16,0.039,0,NOMINAL
0.613,3,1,0.3163,0.3256,0.4527,0,-39.94,21239.86,-1957.38,0.0256,-0.0206,0.0,0.0,0.0,0,0.0,0,35.0,0.0,0,SAFE,35.7,100.0,100.0,0.0,0.0,100.0,100.0,97.0,1.24,0.042,0,NOMINAL
0.675,4,1,0.3273,0.3262,0.4466,0,-4249.37,4388.14,-3681.91,0.0126,-0.0172,0.0,0.0,0.0,0,0.0,0,38.1,0.0,0,SAFE,38.1,100.0,100.0,0.0,0.0,100.0,100.0,96.07,1.31,0.044,0,NOMINAL
0.69,5,1,0.3426,0.3305,0.4464,0,-7807.84,14312.6,-8512.99,-0.0053,-0.0199,0.0,0.0,0.0,0,0.0,0,10.6,0.0,0,SAFE,38.1,100.0,100.0,0.0,0.0,100.0,100.0,95.17,1.39,0.047,0,NOMINAL
0.703,6,1,0.336,0.3317,0.4463,0,-8147.77,15275.38,-9079.78,-0.0015,-0.0135,0.0,0.0,0.0,0,0.0,0,29.3,0.0,0,SAFE,38.1,100.0,100.0,0.0,0.0,100.0,100.0,94.29,1.46,0.05,0,NOMINAL
0.758,7,1,0.3279,0.331,0.4478,0,292.85,20995.05,-1634.52,0.0053,-0.0154,0.0,0.0,0.0,0,0.0,0,26.9,0.0,0,SAFE,38.1,100.0,100.0,0.0,0.0,100.0,100.0,93.45,1.52,0.052,0,NOMINAL
0.772,8,1,0.3297,0.3308,0.447,0,1497.19,285.42,-592.37,-0.0058,-0.0095,0.0,0.0,0.0,0,0.0,0,255.0,100.0,1,CRITICAL,255.0,100.0,100.0,0.0,0.0,100.0,0.0,92.14,1.63,0.057,0,NOMINAL
0.838,9,1,0.3381,0.3319,0.4425,0,1436.54,573.8,-1160.76,-0.0177,-0.0051,0.0,0.0,0.0,0,0.0,0,21.8,0.0,0,SAFE,255.0,100.0,100.0,0.0,0.0,100.0,100.0,91.36,1.69,0.06,0,NOMINAL
0.85,10,1,0.3458,0.334,0.4424,0,1490.65,749.6,-1264.76,-0.0046,-0.0106,0.0,0.0,0.0,0,0.0,0,26.1,0.0,0,SAFE,255.0,100.0,100.0,0.0,0.0,100.0,100.0,90.62,1.75,0.063,0,NOMINAL
0.863,11,1,0.35,0.3363,0.4437,0,1615.68,379.89,-731.94,-0.0051,-0.0124,0.0,0.0,0.0,0,0.0,0,19.4,0.0,0,SAFE,255.0,100.0,100.0,0.0,0.0,100.0,100.0,89.9,1.81,0.065,0,NOMINAL
0.917,12,1,0.3494,0.3381,0.4434,0,1236.2,117.67,-515.08,-0.0085,-0.0155,0.0,0.0,0.0,0,0.0,0,25.0,0.0,0,SAFE,255.0,100.0,100.0,0.0,0.0,100.0,100.0,89.2,1.86,0.068,0,NOMINAL
0.931,13,1,0.3474,0.3393,0.4412,0,817.48,27.9,-267.89,-0.0321,-0.0252,0.0,0.0,0.0,0,0.0,0,43.9,0.0,0,SAFE,255.0,100.0,100.0,0.0,0.0,100.0,100.0,88.53,1.92,0.071,0,NOMINAL
