timestamp_s,frame,face_detected,ear,ear_smooth,mar,eye_closed,pitch,yaw,roll,gaze_x,gaze_y,perclos,blink_rate,blink_duration_ms,microsleep_count,microsleep_dur_ms,yawn_count_recent,light_intensity,glare_severity,is_glare_detected,light_category,peak_light_recent,score_ear,score_perclos,score_blink,score_pose,score_yawn,score_glare,attention_score,kss_estimate,fatigue_probability,alert_level,alert_label
11.838,1,1,0.2708,0.2708,0.4545,0,-174.39,22623.16,60610.63,-0.019,-0.0155,0.0,0.0,0.0,0,0.0,0,144.1,20.0,1,MILD,144.1,100.0,100.0,0.0,0.0,100.0,80.0,98.87,1.09,0.037,0,NOMINAL
12.097,2,1,0.272,0.272,0.4541,0,-442.54,22560.52,60453.29,0.0015,-0.0268,0.0,0.0,0.0,0,0.0,0,150.4,25.3,1,MILD,150.4,100.0,100.0,0.0,0.0,100.0,74.7,97.74,1.18,0.04,0,NOMINAL
12.175,3,1,0.2536,0.2628,0.4542,0,-475.01,22461.57,60369.33,-0.0247,-0.0241,0.0,0.0,0.0,0,0.0,0,149.7,24.7,1,MILD,150.4,100.0,100.0,0.0,0.0,100.0,75.3,96.66,1.27,0.043,0,NOMINAL
12.252,4,1,0.2426,0.256,0.4539,0,1402.15,-22440.72,-3467.2,-0.0091,-0.0284,0.0,0.0,0.0,0,0.0,0,149.7,24.7,1,MILD,150.4,100.0,100.0,0.0,0.0,100.0,75.3,95.62,1.35,0.046,0,NOMINAL
12.338,5,1,0.2375,0.2511,0.4555,0,-2672.63,-22777.86,-63707.27,-0.0024,-0.0402,0.0,0.0,0.0,0,0.0,0,154.5,28.7,1,MILD,154.5,100.0,100.0,0.0,0.0,100.0,71.3,94.59,1.43,0.049,0,NOMINAL
12.407,6,1,0.2759,0.2565,0.456,0,-2367.06,-22842.01,-63827.28,-0.0029,-0.0363,0.0,0.0,0.0,0,0.0,0,157.3,31.1,1,MILD,157.3,100.0,100.0,0.0,0.0,100.0,68.9,93.58,1.51,0.052,0,NOMINAL
12.476,7,1,0.2803,0.261,0.4556,0,-2600.29,-22875.36,-63681.67,0.0033,-0.0408,0.0,0.0,0.0,0,0.0,0,157.3,31.1,1,MILD,157.3,100.0,100.0,0.0,0.0,100.0,68.9,92.6,1.59,0.055,0,NOMINAL
12.56,8,1,0.2963,0.2671,0.4565,0,-2904.92,-22557.01,-63493.16,-0.0041,-0.0354,0.0,0.0,0.0,0,0.0,0,163.5,36.3,1,MILD,163.5,100.0,100.0,0.0,0.0,100.0,63.7,91.64,1.67,0.059,0,NOMINAL
12.631,9,1,0.2971,0.2718,0.4556,0,-2496.09,-22387.75,-63626.93,-0.0093,-0.048,0.0,0.0,0.0,0,0.0,0,165.9,38.3,1,MILD,165.9,100.0,100.0,0.0,0.0,100.0,61.7,90.69,1.74,0.062,0,NOMINAL
12.708,10,1,0.2748,0.2723,0.4545,0,-2757.03,-22553.27,-63163.76,0.0114,-0.0498,0.0,0.0,0.0,0,0.0,0,167.9,39.9,1,MILD,167.9,100.0,100.0,0.0,0.0,100.0,60.1,89.77,1.82,0.066,0,NOMINAL
12.778,11,1,0.2799,0.2734,0.4546,0,-2567.1,-22522.63,-63237.22,0.0022,-0.0542,0.0,0.0,0.0,0,0.0,0,168.5,40.4,1,MILD,168.5,100.0,100.0,0.0,0.0,100.0,59.6,88.87,1.89,0.07,0,NOMINAL
12.86,12,1,0.2864,0.2751,0.4547,0,-2290.65,-22433.39,-63480.79,0.0226,-0.0504,0.0,0.0,0.0,0,0.0,0,168.7,40.6,1,MILD,168.7,100.0,100.0,0.0,0.0,100.0,59.4,88.01,1.96,0.074,0,NOMINAL
12.932,13,1,0.2904,0.2772,0.455,0,-2176.87,-22436.89,-63397.43,0.0231,-0.0525,0.0,0.0,0.0,0,0.0,0,169.1,40.9,1,MILD,169.1,100.0,100.0,0.0,0.0,100.0,59.1,87.17,2.03,0.077,0,NOMINAL
12.999,14,1,0.2908,0.279,0.4551,0,-2005.09,-22464.22,-63555.1,0.026,-0.054,0.0,0.0,0.0,0,0.0,0,169.1,40.9,1,MILD,169.1,100.0,100.0,0.0,0.0,100.0,59.1,86.36,2.09,0.081,0,NOMINAL
13.076,15,1,0.3037,0.2821,0.4546,0,-2299.66,-22481.13,-63353.44,0.0275,-0.0538,0.0,0.0,0.0,0,0.0,0,169.4,41.1,1,MILD,169.4,100.0,100.0,0.0,0.0,100.0,58.9,85.57,2.15,0.085,0,NOMINAL
13.14,16,1,0.2951,0.2838,0.4547,0,-1771.08,-22509.63,-63566.7,0.0013,-0.0531,0.0,0.0,0.0,0,0.0,0,169.5,41.3,1,MILD,169.5,100.0,100.0,0.0,0.0,100.0,58.7,84.82,2.21,0.089,0,NOMINAL
